dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2010-01-01,18.884,0.273,Raipur,India,21.70N,82.21E
2010-02-01,23.506,0.292,Raipur,India,21.70N,82.21E
2010-03-01,29.845,0.383,Raipur,India,21.70N,82.21E
2010-04-01,33.812999999999995,0.6509999999999999,Raipur,India,21.70N,82.21E
2010-05-01,34.733000000000004,0.316,Raipur,India,21.70N,82.21E
2010-06-01,32.498000000000005,0.306,Raipur,India,21.70N,82.21E
2010-07-01,27.855,0.334,Raipur,India,21.70N,82.21E
2010-08-01,27.768,0.234,Raipur,India,21.70N,82.21E
2010-09-01,27.67,0.198,Raipur,India,21.70N,82.21E
2010-10-01,26.164,0.218,Raipur,India,21.70N,82.21E
2010-11-01,24.322,0.248,Raipur,India,21.70N,82.21E
2010-12-01,19.352,0.412,Raipur,India,21.70N,82.21E
2011-01-01,18.962,0.319,Raipur,India,21.70N,82.21E
2011-02-01,22.971,0.35600000000000004,Raipur,India,21.70N,82.21E
2011-03-01,28.247,0.292,Raipur,India,21.70N,82.21E
2011-04-01,29.921,0.805,Raipur,India,21.70N,82.21E
2011-05-01,33.946000000000005,0.454,Raipur,India,21.70N,82.21E
2011-06-01,30.256,1.545,Raipur,India,21.70N,82.21E
2011-07-01,27.738000000000003,0.271,Raipur,India,21.70N,82.21E
2011-08-01,27.006999999999998,0.24,Raipur,India,21.70N,82.21E
2011-09-01,27.096,0.253,Raipur,India,21.70N,82.21E
2011-10-01,26.234,0.215,Raipur,India,21.70N,82.21E
2011-11-01,23.25,0.366,Raipur,India,21.70N,82.21E
2011-12-01,19.912,0.5760000000000001,Raipur,India,21.70N,82.21E
2012-01-01,19.315,0.445,Raipur,India,21.70N,82.21E
2012-02-01,23.048,0.8270000000000001,Raipur,India,21.70N,82.21E
2012-03-01,27.884,0.68,Raipur,India,21.70N,82.21E
2012-04-01,32.074,0.419,Raipur,India,21.70N,82.21E
2012-05-01,35.138000000000005,0.585,Raipur,India,21.70N,82.21E
2012-06-01,33.652,0.86,Raipur,India,21.70N,82.21E
2012-07-01,27.437,0.41,Raipur,India,21.70N,82.21E
2012-08-01,26.955,0.643,Raipur,India,21.70N,82.21E
2012-09-01,27.754,0.532,Raipur,India,21.70N,82.21E
2012-10-01,25.83,0.589,Raipur,India,21.70N,82.21E
2012-11-01,22.251,0.4320000000000001,Raipur,India,21.70N,82.21E
2012-12-01,20.544,0.348,Raipur,India,21.70N,82.21E
2013-01-01,19.887999999999998,0.364,Raipur,India,21.70N,82.21E
2013-02-01,22.978,0.361,Raipur,India,21.70N,82.21E
2013-03-01,27.836,1.283,Raipur,India,21.70N,82.21E
2013-04-01,31.647,1.252,Raipur,India,21.70N,82.21E
2013-05-01,35.411,0.292,Raipur,India,21.70N,82.21E
2013-06-01,30.645,1.751,Raipur,India,21.70N,82.21E
2013-07-01,27.297,0.368,Raipur,India,21.70N,82.21E
2013-08-01,27.019,0.33,Raipur,India,21.70N,82.21E
2013-09-01,16.727432636247972,1.028574741453633,Raipur,India,21.70N,82.21E
2000-02-01,26.11,0.391,Rajamahendri,India,16.87N,82.05E
2000-03-01,28.049,0.197,Rajamahendri,India,16.87N,82.05E
2000-04-01,30.885,0.508,Rajamahendri,India,16.87N,82.05E
2000-05-01,32.376,0.4,Rajamahendri,India,16.87N,82.05E
2000-06-01,29.766,0.638,Rajamahendri,India,16.87N,82.05E
2000-07-01,28.831000000000003,0.633,Rajamahendri,India,16.87N,82.05E
2000-08-01,27.901,0.639,Rajamahendri,India,16.87N,82.05E
2000-09-01,28.785,0.205,Rajamahendri,India,16.87N,82.05E
2000-10-01,28.16,0.255,Rajamahendri,India,16.87N,82.05E
2000-11-01,26.112,0.182,Rajamahendri,India,16.87N,82.05E
2000-12-01,23.274,0.173,Rajamahendri,India,16.87N,82.05E
2001-01-01,23.817,0.231,Rajamahendri,India,16.87N,82.05E
2001-02-01,26.285,0.468,Rajamahendri,India,16.87N,82.05E
2001-03-01,28.643,0.298,Rajamahendri,India,16.87N,82.05E
2001-04-01,29.86000000000001,0.228,Rajamahendri,India,16.87N,82.05E
2001-05-01,32.822,0.337,Rajamahendri,India,16.87N,82.05E
2001-06-01,30.275,0.389,Rajamahendri,India,16.87N,82.05E
2001-07-01,29.803,0.264,Rajamahendri,India,16.87N,82.05E
2001-08-01,28.297,0.17800000000000002,Rajamahendri,India,16.87N,82.05E
2001-09-01,29.243,0.348,Rajamahendri,India,16.87N,82.05E
2001-10-01,27.85,0.312,Rajamahendri,India,16.87N,82.05E
2001-11-01,26.508000000000006,0.424,Rajamahendri,India,16.87N,82.05E
2001-12-01,23.874,0.204,Rajamahendri,India,16.87N,82.05E
2002-01-01,24.366,0.383,Rajamahendri,India,16.87N,82.05E
2002-02-01,25.945,0.263,Rajamahendri,India,16.87N,82.05E
2002-03-01,28.691,0.241,Rajamahendri,India,16.87N,82.05E
2002-04-01,30.667,0.212,Rajamahendri,India,16.87N,82.05E
2002-05-01,33.077,0.34,Rajamahendri,India,16.87N,82.05E
2002-06-01,30.678,0.602,Rajamahendri,India,16.87N,82.05E
2002-07-01,31.172,0.7859999999999999,Rajamahendri,India,16.87N,82.05E
2002-08-01,28.266,0.196,Rajamahendri,India,16.87N,82.05E
2002-09-01,29.443,0.446,Rajamahendri,India,16.87N,82.05E
2002-10-01,27.849,0.267,Rajamahendri,India,16.87N,82.05E
2002-11-01,25.425,0.193,Rajamahendri,India,16.87N,82.05E
2002-12-01,24.163,0.29600000000000004,Rajamahendri,India,16.87N,82.05E
2003-01-01,23.744,0.213,Rajamahendri,India,16.87N,82.05E
2003-02-01,26.56,0.224,Rajamahendri,India,16.87N,82.05E
2003-03-01,28.541,0.399,Rajamahendri,India,16.87N,82.05E
2003-04-01,30.798000000000002,0.33,Rajamahendri,India,16.87N,82.05E
2003-05-01,33.021,0.504,Rajamahendri,India,16.87N,82.05E
2003-06-01,32.209,0.343,Rajamahendri,India,16.87N,82.05E
2003-07-01,28.442,0.578,Rajamahendri,India,16.87N,82.05E
2003-08-01,28.635,0.47,Rajamahendri,India,16.87N,82.05E
2003-09-01,28.907,0.568,Rajamahendri,India,16.87N,82.05E
2003-10-01,27.48,0.49,Rajamahendri,India,16.87N,82.05E
2003-11-01,25.877,0.28,Rajamahendri,India,16.87N,82.05E
2003-12-01,23.488000000000003,0.277,Rajamahendri,India,16.87N,82.05E
2004-01-01,23.425,0.221,Rajamahendri,India,16.87N,82.05E
